busco_id	helixer_seq	helixer_chrom_cm	helixer_chrom_int	helixer_start	helixer_end	helixer_busco_score	helixer_busco_length	gmb_overlapping	gmb_evidence	classification	refined_classification	note
590at93133	_CM001201.1_000718.1	CM001201.1	6	1092092	1092818	177.5	84	ZTRITICI_06779.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06779.t1:5p_dropped
5922at93133	_CM001196.1_001776.1	CM001196.1	1	3255009	3256481	520.5	250	ZTRITICI_01156.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=251aa expected=250aa ratio=1.00
5924at93133	_CM001198.1_001314.1	CM001198.1	3	86030	87800	832.2	427	ZTRITICI_03449.t2,ZTRITICI_03452.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:9663at93133
5938at93133	_CM001197.1_001073.1	CM001197.1	2	2043935	2046347	933.8	517	ZTRITICI_02792.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=593aa expected=517aa ratio=1.15
5958at93133	_CM001196.1_001569.1	CM001196.1	1	4295816	4297829	963.7	494	ZTRITICI_01511.t2,ZTRITICI_01512.t1,ZTRITICI_01513.t1	Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21088at93133
5961at93133	_CM001204.1_000669.1	CM001204.1	9	462451	465151	935.4	607	ZTRITICI_09504.t2,ZTRITICI_09507.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18567at93133
5988at93133	_CM001203.1_000860.1	CM001203.1	8	74487	76311	593.0	317	ZTRITICI_08632.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_08632.t1:5p_dropped,ZTRITICI_08632.t1:3p_dropped
6012at93133	_CM001196.1_001609.1	CM001196.1	1	4093604	4095348	648.8	324	ZTRITICI_01432.t2,ZTRITICI_01442.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3860at93133
6013at93133	_CM001198.1_001305.1	CM001198.1	3	156462	162670	4250.4	1851	ZTRITICI_03468.t1,ZTRITICI_03468.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=1860aa expected=1851aa ratio=1.00
605at93133	_CM001200.1_000707.1	CM001200.1	5	1622623	1623909	319.6	140	ZTRITICI_06103.t2,ZTRITICI_06105.t1,ZTRITICI_06106.t1	Scallop,Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=284aa expected=140aa ratio=2.03
6095at93133	_CM001196.1_001132.1	CM001196.1	1	5604034	5606112	1054.7	437	ZTRITICI_01965.t2,ZTRITICI_01971.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
6140at93133	_CM001203.1_000626.1	CM001203.1	8	1338581	1340379	703.7	328	ZTRITICI_09047.t2,ZTRITICI_09049.t2,ZTRITICI_09052.t2,ZTRITICI_09054.t1,ZTRITICI_09055.t1,ZTRITICI_09047.t2,ZTRITICI_09049.t2,ZTRITICI_09055.t1	Scallop,Scallop,StringTie,Helixer,Helixer,Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7134at93133,7708at93133,23640at93133
6167at93133	_CM001196.1_001566.1	CM001196.1	1	4306169	4307964	894.0	420	ZTRITICI_01511.t2,ZTRITICI_01518.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21088at93133
6170at93133	_CM001206.1_000604.1	CM001206.1	11	218689	220055	538.1	309	ZTRITICI_10674.t2,ZTRITICI_10676.t1,ZTRITICI_10674.t2	StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:9565at93133
6172at93133	_CM001197.1_001231.1	CM001197.1	2	1221393	1222682	600.2	278	ZTRITICI_02525.t1,ZTRITICI_02526.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=279aa expected=278aa ratio=1.00
619at93133	_CM001200.1_000943.1	CM001200.1	5	561277	563124	862.7	384	ZTRITICI_05733.t1,ZTRITICI_05744.t2,ZTRITICI_05734.t2,ZTRITICI_05742.t2,ZTRITICI_05733.t2	Scallop,StringTie,Scallop,Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6244at93133,18859at93133
6204at93133	_CM001201.1_000528.1	CM001201.1	6	2313829	2314635	207.1	100	ZTRITICI_07204.t2,ZTRITICI_07205.t1	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
6217at93133	_CM001197.1_000967.1	CM001197.1	2	2527056	2527951	172.5	84	ZTRITICI_02973.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02973.t1:3p_dropped
6223at93133	_CM001206.1_000405.1	CM001206.1	11	1205552	1206347	228.4	105	ZTRITICI_11040.t1,ZTRITICI_11040.t2	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:11856at93133
622at93133	_CM001205.1_000592.1	CM001205.1	10	336113	336958	282.5	136	ZTRITICI_10143.t2,ZTRITICI_10146.t2,ZTRITICI_10151.t2,ZTRITICI_10153.t2,ZTRITICI_10156.t1	Scallop,Scallop,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7214at93133
6255at93133	_CM001199.1_000732.1	CM001199.1	4	2009221	2010408	387.0	242	ZTRITICI_05240.t1,ZTRITICI_05227.t1,ZTRITICI_05227.t1	Helixer,Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=755aa expected=242aa ratio=3.12
627at93133	_CM001196.1_000518.1	CM001196.1	1	2664302	2665160	205.0	102	ZTRITICI_00943.t2,ZTRITICI_00943.t1,ZTRITICI_00947.t1	Scallop,Helixer,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:15026at93133,1663at93133,18249at93133
628at93133	_CM001203.1_000716.1	CM001203.1	8	966975	968584	903.0	421	ZTRITICI_08908.t2,ZTRITICI_08913.t2,ZTRITICI_08913.t1	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5946at93133
6314at93133	_CM001197.1_000837.1	CM001197.1	2	3071734	3074520	1327.2	739	ZTRITICI_03185.t2,ZTRITICI_03186.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:11146at93133
6321at93133	_CM001201.1_000842.1	CM001201.1	6	288958	290520	442.3	286	ZTRITICI_06570.t1,ZTRITICI_06570.t1	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
6337at93133	_CM001201.1_000471.1	CM001201.1	6	2633035	2636919	2205.7	1033	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
6368at93133	_CM001199.1_000691.1	CM001199.1	4	2175406	2177385	1025.2	487	ZTRITICI_05302.t1,ZTRITICI_05303.t2	StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05302.t1:5p_dropped,ZTRITICI_05302.t1:3p_dropped
6373at93133	_CM001200.1_000664.1	CM001200.1	5	1908044	1909353	629.1	285	ZTRITICI_06187.t2,ZTRITICI_06193.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:25003at93133
6374at93133	_CM001207.1_000347.1	CM001207.1	12	1101624	1102589	270.7	131	ZTRITICI_11592.t2,ZTRITICI_11600.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:14187at93133
6378at93133	_CM001196.1_000564.1	CM001196.1	1	2910223	2912034	636.0	322	ZTRITICI_01021.t2,ZTRITICI_01022.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6973at93133
6405at93133	_CM001196.1_001915.1	CM001196.1	1	2525702	2527775	969.2	502	ZTRITICI_00885.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=507aa expected=502aa ratio=1.01
6415at93133	_CM001199.1_000994.1	CM001199.1	4	600081	601645	726.0	370	ZTRITICI_04800.t1,ZTRITICI_04800.t2	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04800.t1:5p_dropped,ZTRITICI_04800.t2:5p_dropped,ZTRITICI_04800.t2:3p_dropped
6419at93133	_CM001205.1_000264.1	CM001205.1	10	1229552	1230929	680.7	342	ZTRITICI_10470.t1,ZTRITICI_10470.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10470.t1:5p_dropped,ZTRITICI_10470.t1:5p_dropped
6423at93133	_CM001206.1_000556.1	CM001206.1	11	476420	478617	1016.2	482	ZTRITICI_10770.t1,ZTRITICI_10771.t1,ZTRITICI_10772.t1,ZTRITICI_10777.t1	StringTie,StringTie,Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10771.t1:5p_dropped,ZTRITICI_10772.t1:5p_dropped,ZTRITICI_10777.t1:5p_dropped
6427at93133	_CM001196.1_000755.1	CM001196.1	1	3825134	3826520	598.5	317	ZTRITICI_01345.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
6477at93133	_CM001196.1_001824.1	CM001196.1	1	3012470	3013659	408.6	199	ZTRITICI_01066.t2,ZTRITICI_01067.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5168at93133
6480at93133	_CM001203.1_000571.1	CM001203.1	8	1558042	1560920	716.1	663	ZTRITICI_09130.t2,ZTRITICI_09132.t2,ZTRITICI_09133.t1,ZTRITICI_09130.t2,ZTRITICI_09132.t2,ZTRITICI_09133.t1	StringTie,Scallop,Helixer,StringTie,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18728at93133
6524at93133	_CM001205.1_000411.1	CM001205.1	10	1254494	1256667	1034.0	513	ZTRITICI_10481.t1,ZTRITICI_10482.t1	Helixer,Scallop,StringTie,Helixer,Scallop,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=529aa expected=513aa ratio=1.03
6549at93133	_CM001198.1_000826.1	CM001198.1	3	2700408	2701710	642.7	294	ZTRITICI_04330.t2,ZTRITICI_04331.t1,ZTRITICI_04332.t1	Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:14050at93133,1150at93133
6555at93133	_CM001203.1_000556.1	CM001203.1	8	1630353	1631936	594.4	291	ZTRITICI_09145.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09145.t1:3p_dropped
658at93133	_CM001203.1_000787.1	CM001203.1	8	495751	496601	183.2	84	ZTRITICI_08744.t2,ZTRITICI_08754.t2,ZTRITICI_08755.t1	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5919at93133
6598at93133	_CM001201.1_000159.1	CM001201.1	6	1081641	1084034	316.2	187	ZTRITICI_06779.t1,ZTRITICI_06779.t2	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06779.t1:5p_dropped,ZTRITICI_06779.t2:5p_dropped,ZTRITICI_06779.t2:3p_dropped
6617at93133	_CM001205.1_000469.1	CM001205.1	10	958552	960085	730.1	385	ZTRITICI_10379.t1,ZTRITICI_10379.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10379.t1:3p_dropped,ZTRITICI_10379.t1:3p_dropped
6634at93133	_CM001204.1_000671.1	CM001204.1	9	447500	448480	331.0	167	ZTRITICI_09492.t2,ZTRITICI_09498.t2,ZTRITICI_09501.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18778at93133
6659at93133	_CM001197.1_000969.1	CM001197.1	2	2514702	2516117	616.5	272	ZTRITICI_02969.t2,ZTRITICI_02970.t2,ZTRITICI_02971.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=273aa expected=272aa ratio=1.00
666at93133	_CM001203.1_000701.1	CM001203.1	8	1036909	1038584	781.1	348	ZTRITICI_08934.t2,ZTRITICI_08943.t2,ZTRITICI_08934.t1	Scallop,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19913at93133
6685at93133	_CM001198.1_000794.1	CM001198.1	3	2855659	2857172	716.2	363	ZTRITICI_04378.t2,ZTRITICI_04389.t2,ZTRITICI_04392.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:26133at93133
6686at93133	_CM001198.1_001317.1	CM001198.1	3	79802	80801	291.0	152	ZTRITICI_03448.t1,ZTRITICI_03448.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:23846at93133
6693at93133	_CM001204.1_000634.1	CM001204.1	9	695862	697246	715.9	362	ZTRITICI_09591.t2,ZTRITICI_09591.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
670at93133	_CM001199.1_000860.1	CM001199.1	4	1257770	1259257	639.9	310	ZTRITICI_05009.t1,ZTRITICI_05011.t1,ZTRITICI_05012.t1	Scallop,Helixer,Helixer,Scallop,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19807at93133,463at93133
6752at93133	_CM001204.1_000616.1	CM001204.1	9	772758	774548	700.2	334	ZTRITICI_09621.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=344aa expected=334aa ratio=1.03
6757at93133	_CM001196.1_001936.1	CM001196.1	1	2421091	2422733	811.1	371	ZTRITICI_00836.t2,ZTRITICI_00846.t2,ZTRITICI_00846.t1	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:1620at93133
6773at93133	_CM001197.1_000842.1	CM001197.1	2	3046979	3049492	558.9	500	ZTRITICI_03183.t1	Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_03183.t1:3p_dropped
67at93133	_CM001198.1_000894.1	CM001198.1	3	2305411	2307358	818.1	414	ZTRITICI_04176.t2,ZTRITICI_04191.t1,ZTRITICI_04192.t2	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12127at93133
6814at93133	_CM001199.1_000824.1	CM001199.1	4	1463953	1465628	595.9	290	ZTRITICI_05075.t2,ZTRITICI_05081.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2280at93133
6822at93133	_CM001198.1_000259.1	CM001198.1	3	1505093	1506080	408.9	221	ZTRITICI_03891.t2,ZTRITICI_03894.t1,ZTRITICI_03894.t2	Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
6851at93133	_CM001196.1_000009.1	CM001196.1	1	127703	129473	728.6	335	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
6855at93133	_CM001196.1_001353.1	CM001196.1	1	5337534	5338507	172.7	88	ZTRITICI_01878.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=172aa expected=88aa ratio=1.95
685at93133	_CM001204.1_000651.1	CM001204.1	9	553057	555404	905.6	440	ZTRITICI_09541.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=429aa expected=440aa ratio=0.97
6869at93133	_CM001203.1_000715.1	CM001203.1	8	973810	974828	480.0	229	ZTRITICI_08908.t2,ZTRITICI_08913.t2,ZTRITICI_08916.t2,ZTRITICI_08916.t1,ZTRITICI_08919.t2,ZTRITICI_08920.t1	Scallop,Scallop,StringTie,Helixer,StringTie,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5946at93133,6408at93133,4346at93133
6871at93133	_CM001199.1_000921.1	CM001199.1	4	924298	925559	473.0	233	ZTRITICI_04916.t2,ZTRITICI_04916.t1	Scallop,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:25178at93133
6883at93133	_CM001207.1_000274.1	CM001207.1	12	1415540	1418573	1725.1	830	ZTRITICI_11693.t2,ZTRITICI_11724.t1,ZTRITICI_11693.t1	Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7925at93133
6885at93133	_CM001200.1_000989.1	CM001200.1	5	353854	354611	214.4	117	ZTRITICI_05662.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=124aa expected=117aa ratio=1.06
6916at93133	_CM001198.1_001205.1	CM001198.1	3	671352	672745	572.3	296	ZTRITICI_03605.t2,ZTRITICI_03605.t1,ZTRITICI_03610.t1	Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:1873at93133
6960at93133	_CM001199.1_000739.1	CM001199.1	4	1980930	1984286	1945.5	975	ZTRITICI_05230.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=980aa expected=975aa ratio=1.01
6972at93133	_CM001206.1_000422.1	CM001206.1	11	1124341	1125679	460.3	247	ZTRITICI_11014.t1,ZTRITICI_11014.t2	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:574at93133
702at93133	_CM001199.1_000470.1	CM001199.1	4	2604840	2606033	504.2	250	ZTRITICI_05430.t1	Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2672at93133
7040at93133	_CM001197.1_000896.1	CM001197.1	2	2843796	2848034	1985.6	1201	ZTRITICI_03095.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_03095.t1:3p_dropped
7159at93133	_CM001199.1_000543.1	CM001199.1	4	2795086	2796535	672.9	316	ZTRITICI_05545.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=320aa expected=316aa ratio=1.01
7179at93133	_CM001202.1_001037.1	CM001202.1	7	385863	387331	443.2	203	ZTRITICI_07420.t2,ZTRITICI_07426.t2,ZTRITICI_07431.t1,ZTRITICI_07432.t2	Scallop,StringTie,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:10242at93133,14437at93133,18844at93133,8896at93133
7259at93133	_CM001199.1_000897.1	CM001199.1	4	1072551	1074295	968.1	443	ZTRITICI_04965.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04965.t1:5p_dropped
727at93133	_CM001196.1_002251.1	CM001196.1	1	940358	941491	448.6	229	ZTRITICI_00305.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:16699at93133
7287at93133	_CM001199.1_000169.1	CM001199.1	4	923481	924454	386.8	229	ZTRITICI_04916.t2,ZTRITICI_04916.t1	Scallop,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:25178at93133
7299at93133	_CM001196.1_000583.1	CM001196.1	1	2996893	2998417	750.7	369	ZTRITICI_01047.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=317aa expected=369aa ratio=0.86
7309at93133	_CM001196.1_001821.1	CM001196.1	1	3027221	3028513	658.2	316	ZTRITICI_01072.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01072.t1:5p_dropped,ZTRITICI_01072.t1:3p_dropped
733at93133	_CM001204.1_000601.1	CM001204.1	9	842554	843563	195.7	105	ZTRITICI_09635.t1,ZTRITICI_09642.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18121at93133
7350at93133	_CM001203.1_000845.1	CM001203.1	8	193306	194959	695.9	344	ZTRITICI_08651.t2,ZTRITICI_08652.t2,ZTRITICI_08654.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20257at93133,7269at93133
7352at93133	_CM001196.1_001420.1	CM001196.1	1	4980533	4982441	939.9	449	ZTRITICI_01741.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01741.t1:5p_dropped,ZTRITICI_01741.t1:3p_dropped
7373at93133	_CM001200.1_000292.1	CM001200.1	5	1614059	1616437	947.8	507	ZTRITICI_06100.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
7421at93133	_CM001208.1_000240.1	CM001208.1	13	1058632	1060697	977.6	506	ZTRITICI_12110.t1,ZTRITICI_12111.t1,ZTRITICI_12111.t1	Helixer,Helixer,Scallop,StringTie,Helixer,Scallop,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=563aa expected=506aa ratio=1.11
7437at93133	_CM001198.1_001177.1	CM001198.1	3	851568	853752	1193.9	631	ZTRITICI_03660.t1,ZTRITICI_03661.t2,ZTRITICI_03662.t1	Helixer,StringTie,StringTie,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=631aa expected=631aa ratio=1.00
7491at93133	_CM001201.1_000333.1	CM001201.1	6	1905281	1907213	1028.8	491	ZTRITICI_07102.t1,ZTRITICI_07102.t2,ZTRITICI_07103.t2	StringTie,StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_07102.t1:3p_dropped,ZTRITICI_07102.t2:3p_dropped,ZTRITICI_07103.t2:3p_dropped
7493at93133	_CM001203.1_000675.1	CM001203.1	8	1142691	1144001	662.8	325	ZTRITICI_08982.t2,ZTRITICI_08983.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13067at93133
7495at93133	_CM001207.1_000529.1	CM001207.1	12	197236	198492	473.2	243	ZTRITICI_11244.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_11244.t1:5p_dropped
750at93133	_CM001197.1_000013.1	CM001197.1	2	67147	69227	810.0	433	ZTRITICI_02111.t1,ZTRITICI_02113.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02111.t1:5p_dropped,ZTRITICI_02113.t1:3p_dropped
7510at93133	_CM001196.1_001806.1	CM001196.1	1	3123201	3124458	218.1	116	ZTRITICI_01111.t2,ZTRITICI_01112.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12282at93133
7524at93133	_CM001203.1_000599.1	CM001203.1	8	1416905	1417913	373.6	165	ZTRITICI_09075.t2,ZTRITICI_09083.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17781at93133
7530at93133	_CM001203.1_000647.1	CM001203.1	8	1243837	1246454	1169.3	577	ZTRITICI_09020.t1	Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
7550at93133	_CM001203.1_000660.1	CM001203.1	8	1195104	1197298	762.8	379	ZTRITICI_09009.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21295at93133
7551at93133	_CM001199.1_000673.1	CM001199.1	4	2233063	2234772	798.6	371	ZTRITICI_05320.t2,ZTRITICI_05322.t1	Scallop,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=373aa expected=371aa ratio=1.01
7558at93133	_CM001196.1_001011.1	CM001196.1	1	5009707	5013472	559.3	277	ZTRITICI_01743.t2,ZTRITICI_01750.t2,ZTRITICI_01743.t1,ZTRITICI_01743.t2,ZTRITICI_01743.t1	Scallop,StringTie,Scallop,StringTie,Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01743.t2:5p_dropped,ZTRITICI_01750.t2:5p_dropped,ZTRITICI_01743.t2:5p_dropped
